pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,play_ids
FF,2021-04-27,95.0,-0.76,5.88,"Buehler, Walker",607468,621111,,called_strike,,,,,3,Alex Blandino strikes out swinging.,R,R,R,LAD,CIN,S,,,0,0,2021,-0.24,1.64,0.66,3.04,592206.0,458015.0,,2,4,Top,,,,,669257,,,4.273799887868525,-138.29910269844154,-5.498534338107882,-3.9593316442847817,30.17026915141029,-10.098200442628483,3.45,1.57,,,,95.7,2674.0,6.6,634379,621111,669257,571970,666158,457759,608369,607461,621035,605141,53.86,,,,,,,,26,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Strategic,192.0,0.0,-0.123,35f0ec13-190c-4d97-b1ab-a357cbbee3fd
KC,2021-04-27,80.4,-0.86,5.9,"Buehler, Walker",571980,621111,strikeout,swinging_strike,,,,,7,Tyler Naquin strikes out swinging.,R,L,R,LAD,CIN,S,2.0,,0,2,2021,0.95,-1.6,-0.28,2.16,592206.0,458015.0,,1,4,Top,,,,,669257,,,-0.5081990852486217,-116.99395119866868,1.5429784205061818,8.744329510195257,25.664589117202585,-47.31550551243905,3.47,1.59,,,,80.0,3148.0,6.4,634379,621111,669257,571970,666158,457759,608369,607461,621035,605141,54.08,,,0.0,1.0,0.0,0.0,,25,3,Knuckle Curve,0,1,1,0,1,0,1,0,Standard,Standard,35.0,0.079,-0.485,3e4ee6f8-d69b-436f-b26c-fb6841af5ae1
FF,2021-04-27,96.0,-0.99,5.76,"Buehler, Walker",571980,621111,,foul,,,,,6,Tyler Naquin strikes out swinging.,R,L,R,LAD,CIN,S,,,0,1,2021,0.07,1.8,0.48,2.61,592206.0,458015.0,,1,4,Top,,,,,669257,,,3.726481139964049,-139.62483876398,-6.792793283508797,-0.0282520843620145,34.613218592880706,-7.298826429492763,3.47,1.59,137.0,73.9,69.0,95.9,2704.0,6.5,634379,621111,669257,571970,666158,457759,608369,607461,621035,605141,54.01,,,,,,,,25,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,205.0,0.0,-0.143,1d299b61-22b3-4ce8-8915-64c5653b568e
KC,2021-04-27,81.6,-0.9,5.89,"Buehler, Walker",571980,621111,,called_strike,,,,,5,Tyler Naquin strikes out swinging.,R,L,R,LAD,CIN,S,,,0,0,2021,0.92,-1.42,-0.12,2.44,592206.0,458015.0,,1,4,Top,,,,,669257,,,-0.0169612293069532,-118.66444988408688,1.6687980950350578,8.616412404400112,26.62135368140343,-45.99978625302292,3.47,1.59,,,,80.9,3262.0,6.2,634379,621111,669257,571970,666158,457759,608369,607461,621035,605141,54.26,,,,,,,,25,1,Knuckle Curve,0,1,1,0,1,0,1,0,Standard,Standard,36.0,0.0,-0.113,f3d2c104-6e07-41d0-bd17-126db40cc09f
FC,2021-04-27,93.9,-1.39,5.58,"Buehler, Walker",519058,621111,field_out,hit_into_play,,,,,5,"Mike Moustakas grounds out, second baseman Gavin Lux to first baseman Max Muncy.   Nick Castellanos to 3rd.    Joey Votto to 2nd.",R,L,R,LAD,CIN,X,4.0,ground_ball,1,0,2021,0.12,1.16,0.21,2.3,,592206.0,458015.0,0,4,Top,140.3,137.5,,,669257,,,3.9111750537426966,-136.64782303932995,-5.374217105804922,0.7351809982480895,29.041336166809423,-16.711431984989357,3.37,1.53,11.0,93.7,-11.0,94.6,2890.0,6.6,634379,621111,669257,571970,666158,457759,608369,607461,621035,605141,53.91,0.186,0.186,0.0,1.0,0.0,0.0,2.0,24,2,Cutter,0,1,1,0,1,0,1,0,Infield shift,Standard,185.0,-0.002,-0.792,2bccad3e-b545-46fb-ae0a-5120baf718f8
FF,2021-04-27,94.1,-1.22,5.44,"Buehler, Walker",519058,621111,,ball,,,,,14,"Mike Moustakas grounds out, second baseman Gavin Lux to first baseman Max Muncy.   Nick Castellanos to 3rd.    Joey Votto to 2nd.",R,L,R,LAD,CIN,B,,,0,0,2021,-0.05,1.12,0.62,0.85,,592206.0,458015.0,0,4,Top,,,,,669257,,,4.892496926062813,-136.74970072373722,-8.72820498456847,-1.602389313045277,28.927528983930685,-16.448564117991115,3.52,1.73,,,,94.6,2777.0,6.6,634379,621111,669257,571970,666158,457759,608369,607461,621035,605141,53.92,,,,,,,,24,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard,197.0,0.0,0.083,4010db43-cf35-4522-afc6-ff4e1e07ac45
FF,2021-04-27,98.2,-1.07,5.6,"Buehler, Walker",458015,621111,walk,ball,,,,,14,Joey Votto walks.,R,L,R,LAD,CIN,B,,,3,2,2021,-0.63,1.59,0.44,1.2,,592206.0,,0,4,Top,,,,,669257,,,5.585572732591628,-142.55682382709648,-10.119542181537554,-9.944787213600328,34.66365148902286,-8.350269145048337,3.6,1.63,,,,98.6,2668.0,6.8,634379,621111,669257,571970,666158,457759,608369,607461,621035,605141,53.74,,,0.7,1.0,0.0,0.0,,23,6,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard,186.0,-0.023,0.379,4acc5575-8944-4201-a790-ff472e90d22e
FC,2021-04-27,92.0,-1.02,5.69,"Buehler, Walker",458015,621111,,foul,,,,,14,Joey Votto walks.,R,L,R,LAD,CIN,S,,,3,1,2021,0.43,0.57,0.85,2.51,,592206.0,,0,4,Top,,,,,669257,,,3.8243204900198218,-133.96885816782404,-3.477956258876073,4.39515435932738,28.667686251400895,-24.81710353327979,3.47,1.59,5.0,57.5,-26.0,92.5,2754.0,6.5,634379,621111,669257,571970,666158,457759,608369,607461,621035,605141,53.96,,,,,,,,23,5,Cutter,0,1,1,0,1,0,1,0,Infield shift,Standard,168.0,0.0,-0.125,642b6d52-1e2e-4a51-9377-2d0f10a27e55
FC,2021-04-27,92.3,-1.12,5.54,"Buehler, Walker",458015,621111,,ball,,,,,12,Joey Votto walks.,R,L,R,LAD,CIN,B,,,2,1,2021,0.63,1.1,0.39,3.92,,592206.0,,0,4,Top,,,,,669257,,,2.5023411106950326,-134.5050864841633,-0.7306186400682685,7.138256909604603,28.481467843390707,-18.843918356451365,3.61,1.76,,,,93.0,2871.0,6.6,634379,621111,669257,571970,666158,457759,608369,607461,621035,605141,53.92,,,,,,,,23,4,Cutter,0,1,1,0,1,0,1,0,Infield shift,Standard,182.0,0.0,0.142,e8299626-3c57-4a2e-9c51-f144aad4218f
FF,2021-04-27,95.2,-0.77,5.89,"Buehler, Walker",458015,621111,,ball,,,,,11,Joey Votto walks.,R,L,R,LAD,CIN,B,,,1,1,2021,-0.26,1.78,-0.59,4.07,,592206.0,,0,4,Top,,,,,669257,,,1.0567807222601044,-138.66805746733266,-3.1207148190696463,-3.586923910171225,33.53557924311211,-8.772109162734955,3.71,1.74,,,,95.2,2027.0,6.4,634379,621111,669257,571970,666158,457759,608369,607461,621035,605141,54.07,,,,,,,,23,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard,218.0,0.0,0.041,f8de6fda-f340-4b6e-a2be-22c54bd9abcc
FC,2021-04-27,92.4,-1.2,5.54,"Buehler, Walker",458015,621111,,swinging_strike,,,,,6,Joey Votto walks.,R,L,R,LAD,CIN,S,,,1,0,2021,0.52,1.05,0.31,2.71,,592206.0,,0,4,Top,,,,,669257,,,2.705069922129459,-134.55939656346152,-3.733326143634412,5.8297389858409865,28.02023468980487,-18.80470880268482,3.47,1.59,,,,93.1,2798.0,6.5,634379,621111,669257,571970,666158,457759,608369,607461,621035,605141,53.95,,,,,,,,23,2,Cutter,0,1,1,0,1,0,1,0,Infield shift,Standard,177.0,0.0,-0.054,b15e5a98-7dab-4d53-9965-1be9494a81da
FC,2021-04-27,91.7,-1.24,5.57,"Buehler, Walker",458015,621111,,ball,,,,,12,Joey Votto walks.,R,L,R,LAD,CIN,B,,,0,0,2021,0.2,0.89,0.08,3.8,,592206.0,,0,4,Top,,,,,669257,,,2.9133594832904324,-133.66919736878145,-0.5942147079701776,1.8356017116528365,27.730527497972343,-21.57930297449204,3.57,1.66,,,,92.5,2882.0,6.6,634379,621111,669257,571970,666158,457759,608369,607461,621035,605141,53.94,,,,,,,,23,1,Cutter,0,1,1,0,1,0,1,0,Infield shift,Standard,184.0,0.0,0.055,c2260185-0a3b-4129-a1bb-88c99b8f26ad
FC,2021-04-22,92.7,-1.14,5.7,"Buehler, Walker",630105,621111,field_out,hit_into_play,,,,,3,Jake Cronenworth pops out softly to catcher Will Smith in foul territory.,R,L,R,LAD,SD,X,2.0,popup,1,1,2021,0.58,1.16,0.58,2.81,,592518.0,543333.0,2,4,Top,112.35,200.59,,,669257,,,3.1340288214778926,-135.0028937074639,-4.208538337402623,6.509982374759106,26.423962230358903,-17.196355073262886,3.37,1.53,34.0,55.1,83.0,93.4,2801.0,6.5,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,54.05,0.003,0.003,0.0,1.0,0.0,0.0,1.0,27,3,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,172.0,0.044,-0.43,adfad45c-4f06-4863-b853-cef1544f201c
FC,2021-04-22,93.7,-1.13,5.54,"Buehler, Walker",630105,621111,,ball,,,,,14,Jake Cronenworth pops out softly to catcher Will Smith in foul territory.,R,L,R,LAD,SD,B,,,0,1,2021,0.53,1.14,1.0,2.13,,592518.0,543333.0,2,4,Top,,,,,669257,,,4.365792850592213,-136.4627442881519,-5.700192610333135,5.839877410353103,25.952018052474514,-16.88413607820495,3.4,1.49,,,,94.6,2809.0,6.5,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,54.04,,,,,,,,27,2,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,183.0,0.0,0.054,daf9912a-e4fe-4f48-9f4e-b9365314536e
FF,2021-04-22,96.3,-1.1,5.64,"Buehler, Walker",630105,621111,,foul,,,,,1,Jake Cronenworth pops out softly to catcher Will Smith in foul territory.,R,L,R,LAD,SD,S,,,0,0,2021,-0.56,1.61,-0.78,3.48,,592518.0,543333.0,2,4,Top,,,,,669257,,,2.0933920441267224,-140.15547109199818,-3.792119517957032,-7.792826253708354,32.71190528352446,-10.395380117286788,3.37,1.53,223.0,77.5,36.0,96.3,2590.0,6.3,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,54.16,,,,,,,,27,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,205.0,0.0,-0.074,0c6b1a82-fa1e-44f2-be30-cdd6409a42c2
FF,2021-04-22,96.1,-0.81,5.73,"Buehler, Walker",571976,621111,strikeout,swinging_strike,,,,,6,Wil Myers strikes out swinging.,R,R,R,LAD,SD,S,2.0,,3,2,2021,-0.28,1.66,0.82,2.56,,592518.0,543333.0,1,4,Top,,,,,669257,,,4.962455932842979,-139.75803770836313,-6.613816391674136,-4.7940366330838655,30.98209973736491,-9.076451874104656,3.49,1.6,,,,96.6,2714.0,6.6,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,53.93,,,0.0,1.0,0.0,0.0,,26,6,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,201.0,0.043,-0.622,fe47817e-5633-4bbc-b8dd-f107d9240c79
FF,2021-04-22,95.3,-0.73,5.84,"Buehler, Walker",571976,621111,,ball,,,,,11,Wil Myers strikes out swinging.,R,R,R,LAD,SD,B,,,2,2,2021,-0.35,1.64,-0.93,5.17,,592518.0,543333.0,1,4,Top,,,,,669257,,,0.2433344980213095,-138.81890754231952,0.1754988220994962,-4.567937261034017,31.574009325356496,-11.196765557459454,3.17,1.35,,,,95.5,2640.0,6.4,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,54.12,,,,,,,,26,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,192.0,0.0,0.183,c0db8676-32d3-4c3b-815d-e6989d9e0374
KC,2021-04-22,80.6,-0.9,5.89,"Buehler, Walker",571976,621111,,ball,,,,,11,Wil Myers strikes out swinging.,R,R,R,LAD,SD,B,,,1,2,2021,0.96,-1.32,-0.71,4.48,,592518.0,543333.0,1,4,Top,,,,,669257,,,-1.4253927723712043,-117.09958410796568,6.133526025927701,9.08678774733127,24.84294596181873,-45.751915723680696,3.2,1.34,,,,80.1,3161.0,6.3,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,54.17,,,,,,,,26,4,Knuckle Curve,0,1,1,0,1,0,1,0,Standard,Standard,38.0,0.0,0.087,3f0fe571-c28f-4998-a181-86577a858e36
FF,2021-04-22,96.3,-0.79,5.81,"Buehler, Walker",571976,621111,,called_strike,,,,,9,Wil Myers strikes out swinging.,R,R,R,LAD,SD,S,,,1,1,2021,-0.35,1.76,0.28,1.94,,592518.0,543333.0,1,4,Top,,,,,669257,,,3.648506920430551,-140.0511818269187,-8.708400248556176,-5.44556203987688,32.069505380519416,-7.2121825533331325,3.19,1.49,,,,96.7,2699.0,6.6,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,53.9,,,,,,,,26,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard,202.0,0.0,-0.123,c9036286-a26e-4aac-b713-52e3f24d2b92
KC,2021-04-22,81.0,-0.69,5.78,"Buehler, Walker",571976,621111,,called_strike,,,,,12,Wil Myers strikes out swinging.,R,R,R,LAD,SD,S,,,1,0,2021,1.25,-1.22,0.91,2.39,,592518.0,543333.0,1,4,Top,,,,,669257,,,1.18016240632893,-117.77467622663735,1.540039730839085,11.1735208973517,26.453686688140436,-44.008780833147846,3.29,1.37,,,,80.6,3267.0,6.5,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,54.0,,,,,,,,26,2,Knuckle Curve,0,1,1,0,1,0,1,0,Infield shift,Standard,36.0,0.0,-0.105,3a463273-fb44-41a3-92f7-81857148da79
KC,2021-04-22,80.5,-0.85,5.87,"Buehler, Walker",571976,621111,,ball,,,,,11,Wil Myers strikes out swinging.,R,R,R,LAD,SD,B,,,0,0,2021,0.81,-1.41,-1.26,2.28,,592518.0,543333.0,1,4,Top,,,,,669257,,,-2.438182819197984,-117.05292253745176,1.5078120609544572,7.881248523979767,25.281813320816365,-45.54876951975171,3.14,1.41,,,,80.1,3313.0,6.4,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,54.1,,,,,,,,26,1,Knuckle Curve,0,1,1,0,1,0,1,0,Infield shift,Standard,26.0,0.0,0.093,bf062e6a-3335-4904-a6da-a81b4f1cb677
FC,2021-04-22,91.0,-1.12,5.59,"Buehler, Walker",543333,621111,single,hit_into_play,,,,,14,Eric Hosmer singles on a line drive to right fielder Luke Raley.   Manny Machado to 2nd.,R,L,R,LAD,SD,X,9.0,line_drive,1,0,2021,0.78,0.72,0.89,2.41,,,592518.0,1,4,Top,153.07,102.9,,,669257,,,3.390760949783447,-132.6052773566242,-3.697656658587655,8.597010666652485,26.08531890756804,-23.07465982392577,3.55,1.63,213.0,72.9,20.0,91.5,2760.0,6.4,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,54.14,0.954,0.878,0.9,1.0,1.0,0.0,4.0,25,2,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,166.0,-0.035,0.429,70528823-6595-42e0-92e4-0cbf7a39a90d
FC,2021-04-22,92.2,-0.89,5.7,"Buehler, Walker",543333,621111,,ball,,,,,1,Eric Hosmer singles on a line drive to right fielder Luke Raley.   Manny Machado to 2nd.,R,L,R,LAD,SD,B,,,0,0,2021,0.48,0.85,-0.33,3.51,,,592518.0,1,4,Top,,,,,669257,,,0.3784240784309178,-134.4366582899923,-1.6459195415830337,5.798322632457581,26.80384736830165,-21.71684434432433,3.68,1.72,,,,93.0,2742.0,6.5,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,54.04,,,,,,,,25,1,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,173.0,0.0,0.048,612bb3b9-96fc-435d-a048-d8d6022f0445
SL,2021-04-22,83.6,-1.18,5.54,"Buehler, Walker",592518,621111,single,hit_into_play,,,,,9,Manny Machado singles on a sharp line drive to left fielder AJ Pollock.   Fernando Tatis Jr.  scores.,R,R,R,LAD,SD,X,7.0,line_drive,0,0,2021,1.11,-0.23,0.63,2.19,,665487.0,,1,4,Top,93.48,87.76,,,669257,,,1.9977211829922343,-121.75114169214018,-0.8350042495590009,10.660288463275956,24.08771137225057,-34.52992897199191,3.49,1.6,195.0,103.0,8.0,83.8,3149.0,6.4,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,54.07,0.686,0.633,0.9,1.0,1.0,0.0,4.0,24,1,Slider,0,0,0,0,1,0,1,0,Infield shift,Standard,69.0,-0.107,0.662,09cfaab7-f3c2-420f-b237-77487ca3fced
FF,2021-04-22,96.1,-0.73,5.79,"Buehler, Walker",663757,621111,strikeout,swinging_strike,,,,,2,Trent Grisham strikes out swinging.  Fernando Tatis Jr.  steals (2) 2nd base.,R,L,R,LAD,SD,S,2.0,,2,2,2021,-0.52,1.69,0.21,2.93,,,665487.0,0,4,Top,,,,,669257,,,3.682067237461285,-139.79519442938576,-5.828556082958154,-7.6110874532194845,31.58736987105146,-8.851401982489842,3.32,1.51,,,,96.5,2712.0,6.5,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,53.96,,,0.0,1.0,0.0,0.0,,23,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,198.0,0.02,-0.33,b2d46b9b-2aa1-42dc-8ede-5e1cc25b863e
FC,2021-04-22,91.6,-1.18,5.47,"Buehler, Walker",663757,621111,,ball,,,,,12,Trent Grisham strikes out swinging.  Fernando Tatis Jr.  steals (2) 2nd base.,R,L,R,LAD,SD,B,,,1,2,2021,0.7,0.97,1.32,3.18,,,665487.0,0,4,Top,,,,,669257,,,4.824213400900817,-133.5587489083885,-2.139254461837098,7.537840668667105,24.742799328585654,-20.192086295582257,3.43,1.57,,,,92.5,2864.0,6.4,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,54.09,,,,,,,,23,4,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard,171.0,0.0,0.062,747c49f7-55c3-4e36-9212-a545ec1da18b
FF,2021-04-22,96.0,-0.88,5.8,"Buehler, Walker",663757,621111,,ball,,,,,11,Trent Grisham strikes out swinging.  Fernando Tatis Jr.  steals (2) 2nd base.,R,L,R,LAD,SD,B,,,0,2,2021,-0.34,1.67,-0.93,4.49,,,665487.0,0,4,Top,,,,,669257,,,0.6242494719533023,-139.87489187997986,-1.660181269305996,-4.632224805373435,31.560881689585937,-10.14805303978964,3.56,1.64,,,,96.2,2626.0,6.4,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,54.15,,,,,,,,23,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,200.0,0.0,0.031,994bd12f-7fa9-46b7-a5cc-382625e8d992
FC,2021-04-22,91.7,-0.97,5.64,"Buehler, Walker",663757,621111,,swinging_strike,,,,,6,Trent Grisham strikes out swinging.  Fernando Tatis Jr.  steals (2) 2nd base.,R,L,R,LAD,SD,S,,,0,1,2021,0.62,0.65,0.83,2.18,,,665487.0,0,4,Top,,,,,669257,,,3.2141210360250483,-133.68989448219497,-4.406286837013735,6.94138207638442,24.491690841928687,-23.639707144785007,3.32,1.51,,,,92.6,2802.0,6.4,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,54.1,,,,,,,,23,2,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard,169.0,0.0,-0.088,95591d6f-32c1-40b8-a40d-6d157432b41a
FF,2021-04-22,95.4,-1.09,5.68,"Buehler, Walker",663757,621111,,called_strike,,,,,6,Trent Grisham strikes out swinging.  Fernando Tatis Jr.  steals (2) 2nd base.,R,L,R,LAD,SD,S,,,0,0,2021,-0.51,1.65,0.34,2.83,,,665487.0,0,4,Top,,,,,669257,,,4.91116384102777,-138.81705029893666,-5.613290772931449,-7.692822689402002,29.77364083074401,-9.774498812697066,3.53,1.64,,,,95.9,2642.0,6.5,634420,621111,669257,571970,641914,457759,608369,572041,605141,670042,54.0,,,,,,,,23,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,205.0,0.0,-0.058,ef59fd76-2af3-4608-989c-a0dd7368be8f
FC,2021-04-16,89.2,-1.26,5.46,"Buehler, Walker",595777,621111,grounded_into_double_play,hit_into_play,,,,,5,"Jurickson Profar grounds into a double play, second baseman Zach McKinstry to shortstop Corey Seager to first baseman Max Muncy.   Wil Myers out at 2nd.    Jurickson Profar out at 1st.",R,L,R,SD,LAD,X,4.0,ground_ball,1,2,2021,0.71,0.36,-0.07,2.2,,,571976.0,1,6,Bot,128.82,171.77,,,669257,,,1.442878558813376,-129.96623656586354,-2.770982580229874,7.705534669546116,27.39432148765246,-27.71512027431559,3.37,1.53,33.0,80.3,-1.0,89.4,2798.0,6.4,634531,621111,669257,571970,656716,457759,608369,670042,621035,605141,54.15,0.174,0.172,0.0,1.0,0.0,0.0,2.0,51,4,Cutter,2,4,2,4,4,2,2,4,Infield shift,Standard,143.0,-0.078,-0.294,c41a2653-917c-4e9e-a2d9-2aab5ccf70e7
KC,2021-04-16,81.7,-0.89,5.74,"Buehler, Walker",595777,621111,,blocked_ball,,,,,14,"Jurickson Profar grounds into a double play, second baseman Zach McKinstry to shortstop Corey Seager to first baseman Max Muncy.   Wil Myers out at 2nd.    Jurickson Profar out at 1st.",R,L,R,SD,LAD,B,,,0,2,2021,0.82,-1.25,1.39,-0.22,,,571976.0,1,6,Bot,,,,,669257,,,3.5736535239253726,-118.70624598402208,-4.204635351208705,6.640537428717931,29.98209375727607,-42.9633765526314,3.26,1.61,,,,81.0,3085.0,6.7,634531,621111,669257,571970,656716,457759,608369,670042,621035,605141,53.83,,,,,,,,51,3,Knuckle Curve,2,4,2,4,4,2,2,4,Infield shift,Standard,33.0,0.0,0.024,d1e63e04-0a49-4fbc-89d8-cd46a42c45b6
FC,2021-04-16,89.5,-1.0,5.64,"Buehler, Walker",595777,621111,,foul,,,,,12,"Jurickson Profar grounds into a double play, second baseman Zach McKinstry to shortstop Corey Seager to first baseman Max Muncy.   Wil Myers out at 2nd.    Jurickson Profar out at 1st.",R,L,R,SD,LAD,S,,,0,1,2021,0.78,0.5,0.91,3.44,,,571976.0,1,6,Bot,,,,,669257,,,3.063967068282568,-130.301157418638,-0.4655366014108753,8.173891696709276,28.91398774996397,-26.57093307419176,3.37,1.53,5.0,67.9,-34.0,89.6,2797.0,6.4,634531,621111,669257,571970,656716,457759,608369,670042,621035,605141,54.08,,,,,,,,51,2,Cutter,2,4,2,4,4,2,2,4,Infield shift,Standard,136.0,0.0,-0.064,ff75275d-2b13-4cf8-82fb-ee82c132a8be
FC,2021-04-16,90.0,-1.34,5.52,"Buehler, Walker",595777,621111,,swinging_strike,,,,,6,"Jurickson Profar grounds into a double play, second baseman Zach McKinstry to shortstop Corey Seager to first baseman Max Muncy.   Wil Myers out at 2nd.    Jurickson Profar out at 1st.",R,L,R,SD,LAD,S,,,0,0,2021,0.69,0.63,0.61,2.63,,,571976.0,1,6,Bot,,,,,669257,,,3.3924266132833303,-131.00689018976982,-2.4872497820981185,7.064079811818249,30.427029224219915,-24.62583937818518,3.37,1.53,,,,90.0,2730.0,6.5,634531,621111,669257,571970,656716,457759,608369,670042,621035,605141,53.99,,,,,,,,51,1,Cutter,2,4,2,4,4,2,2,4,Infield shift,Standard,157.0,0.0,-0.049,4cdb92be-3c33-47eb-9026-2b3242799c76
FF,2021-04-16,95.2,-0.77,5.68,"Buehler, Walker",502054,621111,strikeout,swinging_strike,,,,,1,Tommy Pham strikes out swinging.,R,R,R,SD,LAD,S,2.0,,3,2,2021,-0.6,1.77,-0.31,2.99,543333.0,571976.0,,2,4,Bot,,,,,669257,,,2.5663756586918485,-138.43687027143991,-5.363602144783688,-8.28953051075928,34.282687644015496,-8.512552408102586,3.41,1.56,,,,95.3,2675.0,6.7,634531,621111,669257,571970,656716,457759,608369,670042,621035,605141,53.84,,,0.0,1.0,0.0,0.0,,33,6,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,190.0,-0.054,-0.472,d57109c5-5245-41aa-ae8a-87a0c7d6e5c2
FC,2021-04-16,90.9,-1.18,5.42,"Buehler, Walker",502054,621111,,ball,,,,,12,Tommy Pham strikes out swinging.,R,R,R,SD,LAD,B,,,2,2,2021,0.33,0.93,1.27,2.81,543333.0,571976.0,,2,4,Bot,,,,,669257,,,5.47158927001053,-132.35412515417474,-2.6956400348556286,2.8325503500694604,25.43068737219467,-20.845523863880352,3.45,1.64,,,,91.7,2997.0,6.5,634531,621111,669257,571970,656716,457759,608369,670042,621035,605141,53.96,,,,,,,,33,5,Cutter,1,0,1,0,0,1,1,0,Standard,Standard,148.0,0.0,0.045,9fd1c42b-681f-4b32-8e14-1ed219657708
KC,2021-04-16,80.5,-0.59,5.77,"Buehler, Walker",502054,621111,,ball,,,,,12,Tommy Pham strikes out swinging.,R,R,R,SD,LAD,B,,,1,2,2021,1.29,-1.09,0.98,3.66,543333.0,571976.0,,2,4,Bot,,,,,669257,,,1.0284997719673448,-116.93173622410696,4.230451865226406,11.443016887189096,26.183919604373976,-43.25277258530963,3.42,1.62,,,,79.9,3116.0,6.4,634531,621111,669257,571970,656716,457759,608369,670042,621035,605141,54.06,,,,,,,,33,4,Knuckle Curve,1,0,1,0,0,1,1,0,Standard,Standard,33.0,0.0,0.071,12dc2c19-1b33-4547-b636-a3e0940ce490
FF,2021-04-16,94.8,-0.73,5.74,"Buehler, Walker",502054,621111,,called_strike,,,,,5,Tommy Pham strikes out swinging.,R,R,R,SD,LAD,S,,,1,1,2021,-0.52,1.78,-0.15,2.35,543333.0,571976.0,,2,4,Bot,,,,,669257,,,2.6872664231831758,-137.93394035622768,-7.163981179055776,-7.284671386450516,32.34818861077485,-8.124964934947062,3.49,1.62,,,,95.1,2794.0,6.6,634531,621111,669257,571970,656716,457759,608369,670042,621035,605141,53.93,,,,,,,,33,3,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,199.0,0.0,-0.173,8e664bcc-511e-4228-9237-c675e7b875bc
KC,2021-04-16,79.5,-0.65,5.76,"Buehler, Walker",502054,621111,,swinging_strike,,,,,14,Tommy Pham strikes out swinging.,R,R,R,SD,LAD,S,,,1,0,2021,1.11,-1.49,0.44,1.29,543333.0,571976.0,,2,4,Bot,,,,,669257,,,0.3052823922932468,-115.57510934580031,-0.0592449147352207,9.699070608664076,26.44204914888551,-45.51479009191732,3.41,1.56,,,,79.2,3058.0,6.6,634531,621111,669257,571970,656716,457759,608369,670042,621035,605141,53.85,,,,,,,,33,2,Knuckle Curve,1,0,1,0,0,1,1,0,Standard,Standard,34.0,0.0,-0.094,36ad268b-e282-44da-b910-1f4837dfac79
